Date,Unhedged_Portfolio_Value,Hedged_Portfolio_Value,Daily_Hedge_Ratio
2021-02-05,119598.39957472404,103662.04994303944,324.69963730717285
2021-02-08,120667.84414796876,103837.58902220706,330.3542458032822
2021-02-09,120631.45927803995,103875.10697403102,327.8970443446815
2021-02-10,120813.76008214628,104073.92722149286,305.09690638635914
2021-02-11,121067.30395602812,104142.30532108937,294.5967508764968
2021-02-12,121587.35858649624,104140.00102855924,288.31691168478756
2021-02-16,121555.59497952944,104203.10078416557,330.495521216707
2021-02-17,121589.75739199872,104207.71678070744,340.69274311200076
2021-02-18,120955.64895638808,104148.13561654135,359.7662280958045
2021-02-19,121631.90605648582,104893.4317788857,294.42691780290215
2021-02-22,121361.93254017322,105267.45364303398,251.2146689937429
2021-02-23,121269.69683959243,105117.93673283512,181.23800352728819
2021-02-24,122680.58471527963,105462.82894090957,252.85279050740434
2021-02-25,119914.21023560084,105421.70630385353,307.23055287310945
2021-02-26,119506.35821595372,105563.73361798015,308.4082414254805
2021-03-01,121965.71484467418,105497.58666616649,291.7260224288408
2021-03-02,121200.94964525124,105557.98769327323,292.8843319399144
2021-03-03,119946.5488742915,105691.57922825307,293.7345411071783
2021-03-04,118118.31436366391,105264.78501200858,302.38645908655553
2021-03-05,120146.79249326128,105325.63220637773,300.923130275639
2021-03-08,119784.5593659654,105487.30678368914,305.439800638116
2021-03-09,120999.508300895,105206.43835045333,298.55805435902937
2021-03-10,121990.7557617643,105481.99440534784,298.62194031729643
2021-03-11,123427.41045333308,105769.76324001089,298.1436437972915
2021-03-12,124010.13778849615,106141.95659756011,299.25833292668915
2021-03-15,125200.82082185592,106566.42401974216,316.03706638841487
2021-03-16,124259.77538445436,105895.40495427363,323.23727598991303
2021-03-17,124753.73020355296,105948.20906158842,341.05174568776954
2021-03-18,122940.602855136,105888.38359995425,321.1564714754224
2021-03-19,122670.4722664777,105849.02878404931,329.9152389122284
2021-03-22,123212.23566846349,105489.50761978992,326.0299032917157
2021-03-23,121904.07831490348,105295.0261455188,370.3874863096242
2021-03-24,121832.8060386727,105792.89141917104,348.853933586755
2021-03-25,122665.7091065234,105902.5705206891,344.5281846751001
2021-03-26,125063.60850310794,106110.19923467819,365.95706776644363
2021-03-29,124916.40574249064,106042.38359050178,356.9261856835943
2021-03-30,124615.69127172673,106082.6650492624,352.13056180047704
2021-03-31,124884.38333057574,105865.77731697445,346.6988479941506
2021-04-01,126317.0669958038,105870.35878839555,354.2841488720871
2021-04-05,127410.83963704112,105344.57870622833,315.9951466998914
2021-04-06,127419.4847850577,105411.81225064877,321.61875912504826
2021-04-07,127275.87526557132,105182.99698785746,299.6800936270696
2021-04-08,127496.5244459327,104864.34413545732,332.4904420382304
2021-04-09,128249.93770606972,104721.85418049364,330.8057380917533
2021-04-12,128282.0698453847,104717.95178371668,261.0905235962884
2021-04-13,128636.34628622238,104765.23596988241,257.85228278767937
2021-04-14,128769.88234539203,105111.13593980388,220.24007259979405
2021-04-15,129842.638592999,105226.39600843449,223.22788920342418
2021-04-16,130306.3693210403,105397.88752575713,192.60638776023617
2021-04-19,129552.53790871412,105168.9828704129,243.63267666149125
2021-04-20,128374.8893205412,104873.74443174682,283.7562750650815
2021-04-21,129608.41258067117,104993.01366960334,296.1025320837352
2021-04-22,129044.3532455316,105324.3658123101,273.18999927986664
2021-04-23,130495.52224473371,105521.80009545613,287.33202086347734
2021-04-26,130817.52426479584,105592.13373949798,286.932631266385
2021-04-27,130927.06362608848,105700.21586574687,287.5738052427881
2021-04-28,130796.25434785048,105622.00040645624,300.0851258397137
2021-04-29,131534.31519328128,105588.4165935715,310.9539979103794
2021-04-30,130541.86281338568,105457.82896658147,318.87558934457644
2021-05-03,130948.38371794182,105570.88898616018,314.73230116209714
2021-05-04,130213.65538334416,105564.16529399331,299.07538046609653
2021-05-05,130406.5992031502,105691.29216839603,295.53074680242327
2021-05-06,130490.19211296018,105045.61943346256,279.43460501527096
2021-05-07,131931.96435641794,105531.99411281025,292.6516827578931
2021-05-10,131245.0288695864,105791.15854694914,257.98445304067394
2021-05-11,130117.48616598477,105648.12303804418,270.51553825434434
2021-05-12,127188.02386394764,105373.02351749392,312.145413703707
2021-05-13,128374.77513786344,105203.40743818069,302.5451917452225
2021-05-14,130343.96197038892,105322.25612007857,307.40404358922024
2021-05-17,129926.36923958288,105232.50623735678,306.81434935604403
2021-05-18,128997.2045399216,105313.13385147332,305.5245844030191
2021-05-19,128561.26271895716,105210.82859429902,305.12259497584444
2021-05-20,129953.93919605094,105247.03308591383,323.9152848372602
2021-05-21,130046.73989115156,105404.01554314343,315.93610890176626
2021-05-24,131076.6714966171,105199.16404270612,321.2065449440515
2021-05-25,130709.36391989904,105131.29795780499,322.5796430242762
2021-05-26,131034.997245322,105202.90536192371,302.79350318096436
2021-05-27,131639.6491905891,105637.05088581362,309.65601456459035
2021-05-28,131811.4311848428,105604.93044496964,299.6890500842602
2021-06-01,132061.49274832115,105886.21590072851,290.6868064344966
2021-06-02,132314.1287332434,105947.50836508395,283.52569897558726
2021-06-03,131932.46182983325,105964.72103207598,274.6020898030161
2021-06-04,132636.8300282856,105902.90733321353,215.76885496726447
2021-06-07,132435.9963503296,105812.22721749419,225.82846066312302
2021-06-08,132399.11484947288,105768.03390519238,216.9893292189536
2021-06-09,131905.46712751483,105479.37337378756,222.43504366170674
2021-06-10,132541.644863399,105642.7191858845,234.00176550224793
2021-06-11,132881.62142189514,105786.15284162624,242.88983205006585
2021-06-14,132740.04038833771,105505.90086978428,234.4267077118556
2021-06-15,132800.81222676282,105690.64471789819,234.18888434037768
2021-06-16,132026.09464642164,105521.82010228148,251.95851844625085
2021-06-17,131428.0726415415,105071.90845403496,265.0947345504839
2021-06-18,129520.37178023432,104952.54801478932,327.6079054947474
2021-06-21,131570.77843286542,105003.88165610487,354.52839304010587
2021-06-22,131909.40615320997,104686.48962733975,345.34586480278915
2021-06-23,131703.55509165497,104654.25009362037,342.67840037641633
2021-06-24,132468.27855605827,104619.64372777061,342.0823582245499
2021-06-25,133146.95096104755,104766.69688870694,345.68917838675145
2021-06-28,132927.19320735196,104372.64112100792,344.5567589062444
2021-06-29,132882.2794823615,104277.4995192161,350.49849965260677
2021-06-30,133017.19026364264,104288.24275047483,356.37271445760507
2021-07-01,133705.72853998144,104211.59706395735,350.944610703737
2021-07-02,134233.7941311925,103771.22966605077,350.3018583866873
2021-07-06,133465.96112368637,103365.40287534673,324.0568402978564
2021-07-07,133868.9400209652,103296.34921459993,340.2190477216465
2021-07-08,132467.24587068747,103138.34615860127,356.9615993701946
2021-07-09,134279.9970654755,103223.8279032509,392.9207156577463
2021-07-12,134558.352741168,102997.79490143663,387.71098819122176
2021-07-13,133479.18549409485,102604.42569535541,399.59261262159646
2021-07-14,132982.22404778065,102031.98414994954,401.22564311333826
2021-07-15,132801.1928035813,102297.92884011377,375.52467385618104
2021-07-16,131974.363885541,102495.9933590832,336.93395194579426
2021-07-19,129690.1124929873,102391.1108340833,356.11426118335515
2021-07-20,132090.8789658415,102558.0734272607,381.9849379038109
2021-07-21,133651.87904697354,102765.35151706205,393.82450982394414
2021-07-22,133674.2607182117,102524.09102247986,390.14564703127223
2021-07-23,134795.75256499613,102186.58447513671,368.15663090309437
2021-07-26,135270.06129487843,102259.28859784898,371.18186792116086
2021-07-27,135071.84233532567,102616.8235632189,354.47173298063956
2021-07-28,135282.455760371,102822.86656026031,356.67059518675154
2021-07-29,136329.83435013838,103145.13739641287,363.73553220003305
2021-07-30,135956.97738785876,103421.85390345611,366.0108194383976
2021-08-02,135927.80955700207,103618.0447721762,330.81954313975507
2021-08-03,137148.24395368868,103808.90271148799,288.59308086417286
2021-08-04,136368.18994651944,103661.30250251923,285.08677952641176
2021-08-05,137107.8391665818,103663.54597625314,280.16527951368846
2021-08-06,137578.5037110665,103858.66617734471,308.74938679475866
2021-08-09,137463.33338457422,103851.99775342169,312.58312240518904
2021-08-10,137600.78460535812,103827.56935511038,326.5917668031865
2021-08-11,138361.74946933493,104139.37890938416,335.53547282036794
2021-08-12,138382.20563942732,103866.14277159613,304.2736068377264
2021-08-13,138544.17495573364,103801.76110599036,323.4281928793565
2021-08-16,138656.84155654456,103631.9850397006,341.3911910972926
2021-08-17,137823.27061763246,103649.163277105,309.5323932139397
2021-08-18,136282.18069743807,103576.71764916077,314.49897263649603
2021-08-19,136071.60910109893,103264.87080025079,309.88809655158286
2021-08-20,136889.50434417257,103147.42437928315,293.5050583885935
2021-08-23,138029.54533133004,103164.09653665681,303.19076096216406
2021-08-24,138722.5321202325,103529.18958707259,305.86969930568034
2021-08-25,139292.19596646103,103753.15821964941,304.0518600874217
2021-08-26,138349.05396096417,103637.94856884365,314.58238020375575
2021-08-27,139780.5565429639,103785.64239384011,327.8318614168884
2021-08-30,139733.57642429875,103309.2428895237,316.3078357002962
2021-08-31,139757.6215187886,103474.8371511609,316.330485863455
2021-09-01,139460.64297964514,103201.76699920354,315.95549160940624
2021-09-02,140171.27963118168,103426.12700444931,310.8172898450855
2021-09-03,140076.33436073145,103381.42862849508,330.5819423467671
2021-09-07,138905.2088320934,102954.8080158853,385.53269054964784
2021-09-08,139002.45020485952,103168.94922844719,369.495027256081
2021-09-09,138640.87698832795,103359.54372416929,339.6328890226844
2021-09-10,137562.4359159745,103371.666964448,327.2732791821316
2021-09-13,137993.32467008353,103460.14944885924,290.86192867216135
2021-09-14,137056.52472554945,103396.1578897352,373.3547875063291
2021-09-15,138668.53664294482,103538.69198904198,407.2824167439891
2021-09-16,138533.81554098663,103645.60825240862,414.45727527816905
2021-09-17,137429.63020865264,103969.60148461751,374.1216887943006
2021-09-20,135170.08750331184,104152.21119907047,358.5156249982802
2021-09-21,135053.4652451406,104169.44964255668,357.6994734975771
2021-09-22,136492.17625108195,104200.01957737806,349.2067138354353
2021-09-23,138197.93375839823,104181.37034966401,343.1711383036777
2021-09-24,138415.8259199488,104167.41023595574,341.6013534145306
2021-09-27,138308.5718054309,104394.92174725828,340.9155896672516
2021-09-28,135952.05033239457,104671.56862593825,323.0353061783648
2021-09-29,136207.5852112282,104701.76596981737,312.61760394675855
2021-09-30,134401.72738935184,104549.77066412152,319.1219326258855
2021-10-01,136002.85538999128,104591.09932140377,320.18501686145896
2021-10-04,134387.3099238608,104639.26737397496,316.4345368134166
2021-10-05,135902.88656784655,104771.47525312516,318.566206820508
2021-10-06,136255.93940273396,104630.5267100295,313.55707249838014
2021-10-07,137278.30784073976,104572.41156326258,307.6960236107994
2021-10-08,137007.529295525,104544.11274290172,307.9628740452477
2021-10-11,136380.49481072224,104765.78014572797,306.1390547278418
2021-10-12,136325.96403152822,104970.63258718207,317.3036464545114
2021-10-13,136971.13921047398,105104.32885274832,319.21168517088404
2021-10-14,139492.60237288036,105348.50337724511,317.9916448781627
2021-10-15,140214.8777640543,105140.3755980556,311.5862984317432
2021-10-18,140250.0732772531,104875.53645502756,309.49762785757935
2021-10-19,141550.03206108062,105093.4840090938,308.83095498129995
2021-10-20,142463.88140139423,105387.03107828507,309.7528304043076
2021-10-21,142788.33282006314,105365.28901852455,316.21585556796146
2021-10-22,143344.20221029365,105872.71268729909,297.1996840733256
2021-10-25,143527.84980773195,105499.40190412675,297.9087339699365
2021-10-26,143609.65626036882,105469.45961931051,315.1298674029775
2021-10-27,141670.03634485754,104620.0837035538,405.1881692762609
2021-10-28,142832.8896684559,104266.39454637829,394.8321366204681
2021-10-29,142765.7909058174,103947.97605515765,417.58438960914395
2021-11-01,143173.63378627127,104020.48223635352,412.0501570323657
2021-11-02,144055.76169456425,104138.7494299483,408.8274170329347
2021-11-03,144636.92570546913,103820.32374969423,381.3561460714423
2021-11-04,144614.06323182493,103259.86330169765,363.3075939262257
2021-11-05,145858.32590203587,103659.44043706752,448.07327021516653
2021-11-08,146284.45885585973,103842.58873951837,445.06701112234003
2021-11-09,146432.73598861703,104322.31844334141,360.5497850179498
2021-11-10,145232.073069923,104132.31154196414,261.97256801340325
2021-11-11,145372.25569482666,104205.63969230856,266.8788775258147
2021-11-12,146387.40286805312,104293.27673225712,268.9446184597421
2021-11-15,146371.49233552514,104252.53850856115,271.9233576683193
2021-11-16,146507.10933945322,104035.5837622875,250.2555695299146
2021-11-17,145875.98689501898,103800.36701562032,276.9522642296527
2021-11-18,145541.8769876898,103259.72782210997,280.7945272368217
2021-11-19,144397.53507129243,102599.38468087136,266.61686923961156
2021-11-22,143753.09054717454,102376.94189471866,264.37575755548556
2021-11-23,144252.09047090888,102603.32388065939,308.8485225641072
2021-11-24,144369.0043983631,102396.63027655943,343.252163624792
2021-11-26,140784.5573347272,102202.17021080443,332.64268266048435
2021-11-29,142062.8961289009,101893.1655253785,318.2506351356655
2021-11-30,138515.84932613824,101404.72961612265,332.54649101034266
2021-12-01,136621.36375677728,101183.4273473271,331.0541504508767
2021-12-02,139706.92405143782,101675.73052065722,372.73116271374045
2021-12-03,138569.37027422257,101879.83938736156,376.03524036672746
2021-12-06,140409.8017537574,101821.8807731033,377.54735591345013
2021-12-07,143031.6170446521,101374.61448898767,359.2647950211409
2021-12-08,143356.2778065262,101305.7270881269,358.7265536694307
2021-12-09,142114.1602307358,101191.55220495362,358.86912510966374
2021-12-10,142818.5329999307,100635.59242662361,355.2833584529456
2021-12-13,141686.8144217586,100831.54115023871,356.95768351232545
2021-12-14,140883.96697307884,100989.56194278148,337.2024988114094
2021-12-15,142750.5135125972,100753.74949167007,319.1271648371469
2021-12-16,142384.8312663205,101259.71795398786,276.89457730430104
2021-12-17,141437.6057293995,101479.97306003305,268.1554447543602
2021-12-20,139869.66413819708,101244.654757067,266.41564176821953
2021-12-21,142612.1865802697,101656.20393228251,283.328546109182
2021-12-22,143805.03401034258,101622.3081247126,281.150900899858
2021-12-23,144879.0831116588,101840.1893731627,276.9379475203923
2021-12-27,146666.04372645885,101838.0375154833,282.01380393822876
2021-12-28,146367.23100113758,101702.71339861672,279.7881267227518
2021-12-29,146509.41937700636,101689.3297662246,278.1653454255283
2021-12-30,146164.89329782972,101699.14341309038,285.7532575768947
2021-12-31,145996.63108266416,101823.06950767692,303.8012092253908
2022-01-03,146018.2036548726,101256.90470326688,316.74066976752226
2022-01-04,146624.49815524372,101708.83419398904,299.5568222164414
2022-01-05,143940.96230012598,101571.51413302807,285.17965147405647
2022-01-06,144182.63989266468,101826.44753149957,286.4737839080398
2022-01-07,143997.9600766851,102040.16019899816,277.61993068843407
2022-01-10,143607.43148728934,101871.07661043051,274.90261838005324
2022-01-11,145365.53036466276,102240.74065639803,307.6131924471621
2022-01-12,145614.24514760636,102156.36244398518,304.843500107601
2022-01-13,144125.06075491608,102381.65965011787,294.2612237144356
2022-01-14,143852.96277149738,102151.07619277552,289.7302303922971
2022-01-18,141287.69190399838,102148.48218180794,327.1279464083345
2022-01-19,139892.8989241637,102188.8005671856,321.84532840324823
2022-01-20,138806.58723008583,102483.10881572253,314.1228254694739
2022-01-21,136419.91516204458,102606.7394377145,306.8906404572954
2022-01-24,136865.34361166693,102541.50158500939,300.4541864175719
2022-01-25,135535.71007179478,102699.90599131082,302.4156292392971
2022-01-26,134941.20845620264,102459.61338306326,266.9841686428084
2022-01-27,134454.62743897844,102503.44765892008,267.71612989555837
2022-01-28,137262.61362557847,102468.91732817292,278.95917912407845
2022-01-31,139871.48373309398,102750.04523235968,295.06656381916645
2022-02-01,140859.49248886676,102859.34729946613,290.2654874764961
2022-02-02,141861.45484069615,102719.54231050999,284.36657582307106
2022-02-03,139705.76727654942,103155.36220809034,271.9318736517725
2022-02-04,140457.0168010647,103318.14747644977,265.85914369896375
2022-02-07,140690.04791411094,103754.97103565442,264.6724867779429
2022-02-08,141828.70917534587,103922.51865526261,260.31474046125163
2022-02-09,144257.60615391316,104500.77025469717,261.79055857791025
2022-02-10,141934.63022127154,104369.40646000385,274.3834839151274
2022-02-11,139086.6048231017,104131.18731331838,299.34572553168056
2022-02-14,138192.19475084098,103764.7751012758,294.7023040518582
2022-02-15,140345.782556381,103888.09775252064,295.1962048429574
2022-02-16,140567.33297257964,103946.2590622719,300.69662806355547
2022-02-17,137597.74126338342,103979.29693488326,332.1991421298528
2022-02-18,136811.19108721404,104060.58003943074,332.3512534333662
2022-02-22,135527.96282625748,104200.00562376974,331.25730482164425
2022-02-23,132855.49812022402,104026.23208792214,336.79594715095277
2022-02-24,134433.6115520459,103779.44035381028,312.42852652817146
2022-02-25,137871.04392547513,104100.29092589907,337.27423730722387
2022-02-28,137426.61934028662,104036.86460281147,338.03373470386197
2022-03-01,134894.15307984757,103761.53053515256,341.6980569315453
2022-03-02,137702.85739007348,103895.15673233854,350.9911902143959
2022-03-03,136914.2407135542,103849.45966295945,350.77161304353797
2022-03-04,135796.5215681965,103910.71647590362,355.85691807901827
2022-03-07,131343.41599113794,103837.76967560072,358.3222406525807
2022-03-08,130424.0143714313,103971.9433005921,360.2175971033121
2022-03-09,133958.7187945955,103783.31872942088,355.3154979377926
2022-03-10,133754.30636611293,104137.64918773121,361.5096142940195
2022-03-11,132314.9916148499,104433.52517150839,354.18741300442514
2022-03-14,131737.8717125854,104792.06895865855,354.18751429048723
2022-03-15,134135.90544865647,104387.72259843796,331.91687142196633
2022-03-16,137245.57347750684,104504.80800703826,329.4860140843211
2022-03-17,139215.58916669586,104698.47959210628,331.5008589242037
2022-03-18,140593.696145197,104595.57702652957,329.2826188221796
2022-03-21,140396.6929169913,104477.33320004804,306.2682397311558
2022-03-22,141916.50895956106,104491.62542237005,302.13583693902893
2022-03-23,140080.60824682683,104373.59956947251,303.235534456009
2022-03-24,142124.27983792574,104434.12992704433,307.2369544514907
2022-03-25,142981.99429547443,104586.70150778131,309.9877238367833
2022-03-28,143722.8984678317,104403.29377713402,322.0994290903537
2022-03-29,145373.1379365497,104281.85624553426,337.3704118838289
2022-03-30,144668.7180163473,104402.97480564196,321.5218612173884
2022-03-31,142710.62442009986,104480.07973984691,307.0652244054182
2022-04-01,143297.97889289068,104634.41342547708,308.654135676707
2022-04-04,143682.75745907452,104111.5243416155,295.58968759991745
2022-04-05,142190.6147286204,104186.6047654062,290.46626845483627
2022-04-06,141237.40279628363,104361.32658455998,277.80277078673635
2022-04-07,141812.90648771252,104362.71912354475,266.9005140550865
2022-04-08,141890.74319465435,104639.55034456034,261.36370778396
2022-04-11,140025.73869202833,104677.31978303925,263.53640706482213
2022-04-12,139583.40173020464,104638.0265491811,250.71891655816287
2022-04-13,141353.65382423738,104983.7847871068,273.58436985535144
2022-04-14,140012.5363229546,105028.81579968981,266.9012854030809
2022-04-18,139362.94713356646,104508.59845510403,254.34248834390291
2022-04-19,141647.2860363434,104746.11513653195,291.7021073012212
2022-04-20,142207.43258762706,105228.2831182003,293.152605396917
2022-04-21,139760.13558417937,104906.46624264866,316.38154547378394
2022-04-22,135566.87283970145,104705.45725051769,341.31669025651445
2022-04-25,136106.5815655216,104512.40631843627,334.4105224773555
2022-04-26,132466.97073621824,104750.1958507499,334.2360911330963
2022-04-27,132535.48055971888,104511.75242930473,330.669979329593
2022-04-28,134655.05283318576,103821.43028223532,295.07181167619194
2022-04-29,129746.98255579465,103546.14342262917,301.80037459495395
2022-05-02,130313.6968620808,103423.9838184361,303.62690696870254
2022-05-03,130937.36526906064,103488.39864999216,299.2730851947068
2022-05-04,134893.9405793248,103666.03398463539,308.3305448016306
2022-05-05,130140.77087251395,103454.364389835,307.7805144031439
2022-05-06,129218.66379986584,103290.40219684967,303.3523923017187
2022-05-09,124111.70362529677,102377.38280399462,313.0169012125507
2022-05-10,124029.02278207008,102079.05182610475,316.84291369527756
2022-05-11,122111.3300185032,102069.84953704443,315.2497204818062
2022-05-12,122293.3203044169,102331.18682158717,334.7386562446385
2022-05-13,125788.82270332384,102628.14287684941,352.4558813145107
2022-05-16,124851.60011861788,102312.69010677548,352.74135331701797
2022-05-17,127724.75469308312,102384.47171653404,355.51891322281364
2022-05-18,122783.27021067344,102832.84274282063,350.7895986153722
2022-05-19,122767.81879152842,103504.9717086052,359.2980318085883
2022-05-20,122561.10347947842,103281.75506392076,356.9546599887023
2022-05-23,124374.10885367876,102886.61434042781,326.7443438559479
2022-05-24,123308.53467299513,102791.86208705202,328.58903743477254
2022-05-25,124772.75882481168,103099.2381232896,330.8652531604087
2022-05-26,127532.46974236016,103293.6002080682,333.8693954752818
2022-05-27,130939.68613083837,103522.67042484065,329.74118476833655
2022-05-31,129849.11545224053,103240.20071330806,328.87509565264025
2022-06-01,128333.17454089402,102869.18936024436,328.01642324036163
2022-06-02,131239.12148318495,103104.89277287702,352.1312833092692
2022-06-03,129170.87660254812,103318.55436306779,358.23231691686044
2022-06-06,129557.76178323803,103287.65370707675,356.69967884698434
2022-06-07,130746.8837990054,103125.97027780768,369.11516009790273
2022-06-08,128953.02625203828,102980.80029409443,372.13448840654087
2022-06-09,125712.1525389217,103095.95985586087,362.19926793517783
2022-06-10,122104.38281229594,103327.93260991284,350.35808626963313
2022-06-13,116745.9555091796,103072.68864781383,355.8367385025085
2022-06-14,115984.88635894604,102738.25108955741,353.2291066760576
2022-06-15,117538.76285621534,102539.26375011817,349.36186557927226
2022-06-16,113275.2149499449,102380.84189645167,339.7108776931766
2022-06-17,114061.48627477768,102853.75198118432,350.4112281826944
2022-06-21,116549.30497719614,102408.88156774781,336.620359794634
2022-06-22,116245.67007881503,102334.59642375151,335.9022640591256
2022-06-23,117162.58310633092,102106.4531315222,333.7240558781012
2022-06-24,121100.5570995569,102133.59928798841,339.7236309241736
2022-06-27,120629.0416346171,102151.91084022091,345.36230116643924
2022-06-28,118465.73360104606,102424.46099094626,327.40241140568673
2022-06-29,117646.47683326602,101800.2652287878,325.5525774545758
2022-06-30,116615.844208899,101743.22914641825,325.54244650956264
2022-07-01,117919.97825163323,101831.84610110118,314.66119916065134
2022-07-05,117745.45429832528,101491.90999457904,316.47910202976567
2022-07-06,117658.13381665172,101071.21293227674,322.798440476191
2022-07-07,119567.62467316553,101161.96656544038,328.297804624431
2022-07-08,119296.71906553143,101018.33294251414,329.35245714273765
2022-07-11,117899.7412604394,100931.24168959915,304.0282341546935
2022-07-12,117177.63763422496,101141.31978692964,297.7110383734506
2022-07-13,116440.75473253908,101032.60553273163,318.390983359594
2022-07-14,115449.94453787904,100419.42353275712,320.25385512655987
2022-07-15,117874.00571620792,100478.32018174407,341.1532394243577
2022-07-18,117160.37324945348,100716.81406684766,326.6671690378481
2022-07-19,120694.42358836028,100837.03051283826,344.21656691359976
2022-07-20,121551.6820216272,100862.75901973103,345.1720097050101
2022-07-21,122202.44380341124,100329.55470942282,334.0734959365807
2022-07-22,121146.81445879822,100424.67219178614,330.56758347784654
2022-07-25,121532.607218357,100618.44427651887,331.17105650524303
2022-07-26,120274.97304442168,100813.13571115902,333.3191206357615
2022-07-27,123502.80973578412,100813.20445685013,332.0864213554785
2022-07-28,125254.0476806354,100971.83274599999,323.4723498336352
2022-07-29,126767.9476313373,100744.42564269908,315.76276708985375
2022-08-01,126306.81036115714,100678.1081779895,322.7990390665274
2022-08-02,125971.56937974124,101026.32771499999,298.4422669042097
2022-08-03,127859.37889895657,101077.11309627196,297.7070859884232
2022-08-04,128186.36504081148,101399.59990853611,302.60824193523104
2022-08-05,128746.7237433446,101997.23842859062,292.65703403704146
2022-08-08,128967.48955695452,102278.4321614772,292.50604036243567
2022-08-09,128341.0509786142,102146.31225093645,292.29052820824694
2022-08-10,131402.89112963848,102618.84622477624,298.88967647492666
2022-08-11,131631.91290124226,102797.70035622109,297.23063743453065
2022-08-12,134125.50078921416,103057.49949589826,317.73601008077816
2022-08-15,134483.34853141103,102930.77532355874,309.4784610386642
2022-08-16,134758.14841780122,102944.19024950537,319.5870174299948
2022-08-17,133411.7339570457,102702.5613757328,351.3666790310385
2022-08-18,133879.22516334918,102737.29491389227,355.5920308115259
2022-08-19,131861.24733349017,102749.98660435497,368.56489559464774
2022-08-22,129194.58073508146,102995.17034236394,354.1017076957554
2022-08-23,128957.3721374845,103075.82375824789,353.24804899251126
2022-08-24,129494.95255147878,103154.33991527956,347.60077606156597
2022-08-25,131517.23385141455,103208.01474832503,349.78620604904
2022-08-26,127044.09396822736,103278.97578448361,335.26332473371315
2022-08-29,126224.77864566456,103319.15588916643,338.28289583715696
2022-08-30,124954.33828006106,103450.75656999965,338.1628271289171
2022-08-31,124093.56511418312,103551.77551020731,338.66944347935896
2022-09-01,124141.04756784308,103262.64004827806,330.59327211912006
2022-09-02,123008.12620740602,103411.97595433645,328.0725016741366
2022-09-06,122755.11659302018,103592.15738448879,330.0274788893931
2022-09-07,125308.33027606696,103827.80462771957,338.9218697953368
2022-09-08,126529.5066826111,104132.65960914087,343.49131909241055
2022-09-09,128427.74171290216,104040.96536059158,336.93566183186425
2022-09-12,129482.7932725558,103796.17049666266,323.24255847561136
2022-09-13,124206.80766780034,103906.29360228882,316.9755478818017
2022-09-14,124606.0424239586,103860.05845655473,315.93951993463725
2022-09-15,123254.32211168908,103865.93070773849,316.61059063031587
2022-09-16,122005.38323728432,103584.14998842098,319.8202458482506
2022-09-19,122737.88556597652,103427.91223272019,317.97081257395934
2022-09-20,121029.00003251372,103151.97795358137,321.0558894017493
2022-09-21,118938.13349545051,103085.76649552617,312.28159100211974
2022-09-22,117090.68617172034,102298.07298648565,305.46866191864285
2022-09-23,114888.00965505611,101948.26041015377,298.05981177776897
2022-09-26,113384.41397486988,101530.21741144187,293.7949856163459
2022-09-27,113262.68079839271,101686.88250833706,331.9925962239022
2022-09-28,115863.6667263741,101798.08416683998,361.1631132271904
2022-09-29,113594.5263662868,102090.69093460728,349.81472780607146
2022-09-30,111945.15779628258,102280.65914748887,344.9848592573011
2022-10-03,115216.5637502102,102317.34157814718,357.0387204774516
2022-10-04,119327.307268861,102462.5607696547,362.69968965037384
2022-10-05,118845.40185855,102314.97241487904,365.47184741969147
2022-10-06,117557.9662610426,102365.48478903616,359.3890666452965
2022-10-07,114102.47462539036,102467.48493539599,356.0651681567237
2022-10-10,113419.30345828984,102698.27069760808,353.26491984789
2022-10-11,112843.8874550504,102878.79748321074,353.55786873742363
2022-10-12,112506.1723603417,102935.91300601089,352.6582578555862
2022-10-13,115309.0196957677,102640.29828935541,344.68821020748277
2022-10-14,112575.61496892896,102685.1396615592,346.5174378343277
2022-10-17,115439.9081418788,102555.94234441107,339.79910698957457
2022-10-18,116999.94982949796,102727.4396030136,330.14219709915807
2022-10-19,115927.56006951533,102521.72400642521,330.43695438380564
2022-10-20,114883.2034471184,102467.22048454439,330.26547465753276
2022-10-21,117439.44270090498,102300.42718130432,320.36535502670733
2022-10-24,118923.60691631644,102350.25707611785,323.87652321059517
2022-10-25,120811.1463207197,102336.47555411827,326.91250785664647
2022-10-26,120668.12370137882,102961.82584357864,317.79235618794837
2022-10-27,121144.99266321251,103887.26894108763,312.4542382276734
2022-10-28,124134.3203825574,104254.81279476223,294.60296265855516
2022-10-31,123222.69182161016,104173.56619110417,301.3131244981431
2022-11-01,123267.36052688755,104618.18177776008,297.29478594489694
2022-11-02,120243.07727164096,104470.958337749,307.15382714251047
2022-11-03,119456.96654733692,104759.73355158346,302.23829018516227
2022-11-04,121295.21716263652,104972.62572237094,310.7731890990757
